factor_key,country_code,country_name,year,method,unit,value_kg_co2e_per_kwh,source_ref,status,notes
electricity_nl_2015_lc,NL,Netherlands,2015,CoM Table3 EU LC GHG,kg CO2e/kWh,0.609750945470187,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2015
electricity_nl_2016_lc,NL,Netherlands,2016,CoM Table3 EU LC GHG,kg CO2e/kWh,0.590094987078498,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2016
electricity_nl_2017_lc,NL,Netherlands,2017,CoM Table3 EU LC GHG,kg CO2e/kWh,0.552290863782107,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2017
electricity_nl_2018_lc,NL,Netherlands,2018,CoM Table3 EU LC GHG,kg CO2e/kWh,0.533243145947195,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2018
electricity_nl_2019_lc,NL,Netherlands,2019,CoM Table3 EU LC GHG,kg CO2e/kWh,0.476348166648369,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2019
electricity_nl_2020_lc,NL,Netherlands,2020,CoM Table3 EU LC GHG,kg CO2e/kWh,0.39761785666635,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2020
electricity_nl_2021_lc,NL,Netherlands,2021,CoM Table3 EU LC GHG,kg CO2e/kWh,0.406463499759293,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2021
electricity_at_1990_lc,AT,Austria,1990,CoM Table3 EU LC GHG,kg CO2e/kWh,0.40529343327308,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1990
electricity_at_1991_lc,AT,Austria,1991,CoM Table3 EU LC GHG,kg CO2e/kWh,0.417375164609355,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1991
electricity_at_1992_lc,AT,Austria,1992,CoM Table3 EU LC GHG,kg CO2e/kWh,0.368922822068423,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1992
electricity_at_1993_lc,AT,Austria,1993,CoM Table3 EU LC GHG,kg CO2e/kWh,0.335968247285559,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1993
electricity_at_1994_lc,AT,Austria,1994,CoM Table3 EU LC GHG,kg CO2e/kWh,0.351361593201296,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1994
electricity_at_1995_lc,AT,Austria,1995,CoM Table3 EU LC GHG,kg CO2e/kWh,0.357856473279325,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1995
electricity_at_1996_lc,AT,Austria,1996,CoM Table3 EU LC GHG,kg CO2e/kWh,0.392323303981524,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1996
electricity_at_1997_lc,AT,Austria,1997,CoM Table3 EU LC GHG,kg CO2e/kWh,0.375718019341402,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1997
electricity_at_1998_lc,AT,Austria,1998,CoM Table3 EU LC GHG,kg CO2e/kWh,0.360862700228019,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1998
electricity_at_1999_lc,AT,Austria,1999,CoM Table3 EU LC GHG,kg CO2e/kWh,0.354124097418532,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1999
electricity_at_2000_lc,AT,Austria,2000,CoM Table3 EU LC GHG,kg CO2e/kWh,0.354939807173292,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2000
electricity_at_2001_lc,AT,Austria,2001,CoM Table3 EU LC GHG,kg CO2e/kWh,0.376636238722733,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2001
electricity_at_2002_lc,AT,Austria,2002,CoM Table3 EU LC GHG,kg CO2e/kWh,0.383647256506524,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2002
electricity_at_2003_lc,AT,Austria,2003,CoM Table3 EU LC GHG,kg CO2e/kWh,0.439150606666983,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2003
electricity_at_2004_lc,AT,Austria,2004,CoM Table3 EU LC GHG,kg CO2e/kWh,0.409981463251196,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2004
electricity_at_2005_lc,AT,Austria,2005,CoM Table3 EU LC GHG,kg CO2e/kWh,0.429297164023986,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2005
electricity_at_2006_lc,AT,Austria,2006,CoM Table3 EU LC GHG,kg CO2e/kWh,0.422773150499785,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2006
electricity_at_2007_lc,AT,Austria,2007,CoM Table3 EU LC GHG,kg CO2e/kWh,0.420625305409592,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2007
electricity_at_2008_lc,AT,Austria,2008,CoM Table3 EU LC GHG,kg CO2e/kWh,0.378477075976598,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2008
electricity_at_2009_lc,AT,Austria,2009,CoM Table3 EU LC GHG,kg CO2e/kWh,0.359593486153066,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2009
electricity_at_2010_lc,AT,Austria,2010,CoM Table3 EU LC GHG,kg CO2e/kWh,0.3805005432489,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2010
electricity_at_2011_lc,AT,Austria,2011,CoM Table3 EU LC GHG,kg CO2e/kWh,0.423253112146103,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2011
electricity_at_2012_lc,AT,Austria,2012,CoM Table3 EU LC GHG,kg CO2e/kWh,0.366081102054449,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2012
electricity_at_2013_lc,AT,Austria,2013,CoM Table3 EU LC GHG,kg CO2e/kWh,0.358243342472079,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2013
electricity_at_2014_lc,AT,Austria,2014,CoM Table3 EU LC GHG,kg CO2e/kWh,0.353403188715575,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2014
electricity_at_2015_lc,AT,Austria,2015,CoM Table3 EU LC GHG,kg CO2e/kWh,0.381329338449714,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2015
electricity_at_2016_lc,AT,Austria,2016,CoM Table3 EU LC GHG,kg CO2e/kWh,0.34332935641539,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2016
electricity_at_2017_lc,AT,Austria,2017,CoM Table3 EU LC GHG,kg CO2e/kWh,0.359281236773108,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2017
electricity_at_2018_lc,AT,Austria,2018,CoM Table3 EU LC GHG,kg CO2e/kWh,0.33022511686247,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2018
electricity_at_2019_lc,AT,Austria,2019,CoM Table3 EU LC GHG,kg CO2e/kWh,0.29254487493272,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2019
electricity_at_2020_lc,AT,Austria,2020,CoM Table3 EU LC GHG,kg CO2e/kWh,0.257926500669669,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2020
electricity_at_2021_lc,AT,Austria,2021,CoM Table3 EU LC GHG,kg CO2e/kWh,0.281328992283434,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2021
electricity_pl_1990_lc,PL,Poland,1990,CoM Table3 EU LC GHG,kg CO2e/kWh,1.41361458685354,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1990
electricity_pl_1991_lc,PL,Poland,1991,CoM Table3 EU LC GHG,kg CO2e/kWh,1.55039206808828,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1991
electricity_pl_1992_lc,PL,Poland,1992,CoM Table3 EU LC GHG,kg CO2e/kWh,1.58163890911459,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1992
electricity_pl_1993_lc,PL,Poland,1993,CoM Table3 EU LC GHG,kg CO2e/kWh,1.56954777716965,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1993
electricity_pl_1994_lc,PL,Poland,1994,CoM Table3 EU LC GHG,kg CO2e/kWh,1.5872778928051,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1994
electricity_pl_1995_lc,PL,Poland,1995,CoM Table3 EU LC GHG,kg CO2e/kWh,1.49955544081219,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1995
electricity_pl_1996_lc,PL,Poland,1996,CoM Table3 EU LC GHG,kg CO2e/kWh,1.45227604180294,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1996
electricity_pl_1997_lc,PL,Poland,1997,CoM Table3 EU LC GHG,kg CO2e/kWh,1.41644676261269,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1997
electricity_pl_1998_lc,PL,Poland,1998,CoM Table3 EU LC GHG,kg CO2e/kWh,1.37310318911246,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1998
electricity_pl_1999_lc,PL,Poland,1999,CoM Table3 EU LC GHG,kg CO2e/kWh,1.36523112915387,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1999
electricity_pl_2000_lc,PL,Poland,2000,CoM Table3 EU LC GHG,kg CO2e/kWh,1.33817010044941,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2000
electricity_pl_2001_lc,PL,Poland,2001,CoM Table3 EU LC GHG,kg CO2e/kWh,1.31262037721452,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2001
electricity_pl_2002_lc,PL,Poland,2002,CoM Table3 EU LC GHG,kg CO2e/kWh,1.30392761088565,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2002
electricity_pl_2003_lc,PL,Poland,2003,CoM Table3 EU LC GHG,kg CO2e/kWh,1.29866067735602,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2003
electricity_pl_2004_lc,PL,Poland,2004,CoM Table3 EU LC GHG,kg CO2e/kWh,1.27813113611777,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2004
electricity_pl_2005_lc,PL,Poland,2005,CoM Table3 EU LC GHG,kg CO2e/kWh,1.25758870395336,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2005
electricity_pl_2006_lc,PL,Poland,2006,CoM Table3 EU LC GHG,kg CO2e/kWh,1.25572064397473,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2006
electricity_pl_2007_lc,PL,Poland,2007,CoM Table3 EU LC GHG,kg CO2e/kWh,1.22636651598559,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2007
electricity_pl_2008_lc,PL,Poland,2008,CoM Table3 EU LC GHG,kg CO2e/kWh,1.18271657687024,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2008
electricity_pl_2009_lc,PL,Poland,2009,CoM Table3 EU LC GHG,kg CO2e/kWh,1.17624716708385,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2009
electricity_pl_2010_lc,PL,Poland,2010,CoM Table3 EU LC GHG,kg CO2e/kWh,1.15566794177585,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2010
electricity_pl_2011_lc,PL,Poland,2011,CoM Table3 EU LC GHG,kg CO2e/kWh,1.13307878303345,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2011
electricity_pl_2012_lc,PL,Poland,2012,CoM Table3 EU LC GHG,kg CO2e/kWh,1.08161126150414,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2012
electricity_pl_2013_lc,PL,Poland,2013,CoM Table3 EU LC GHG,kg CO2e/kWh,1.08331519887902,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2013
electricity_pl_2014_lc,PL,Poland,2014,CoM Table3 EU LC GHG,kg CO2e/kWh,1.03353203142309,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2014
electricity_pl_2015_lc,PL,Poland,2015,CoM Table3 EU LC GHG,kg CO2e/kWh,1.00667419366101,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2015
electricity_pl_2016_lc,PL,Poland,2016,CoM Table3 EU LC GHG,kg CO2e/kWh,0.980201611576145,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2016
electricity_pl_2017_lc,PL,Poland,2017,CoM Table3 EU LC GHG,kg CO2e/kWh,0.966668222513313,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2017
electricity_pl_2018_lc,PL,Poland,2018,CoM Table3 EU LC GHG,kg CO2e/kWh,0.944697436888376,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2018
electricity_pl_2019_lc,PL,Poland,2019,CoM Table3 EU LC GHG,kg CO2e/kWh,0.872772117162336,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2019
electricity_pl_2020_lc,PL,Poland,2020,CoM Table3 EU LC GHG,kg CO2e/kWh,0.821737573678725,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2020
electricity_pl_2021_lc,PL,Poland,2021,CoM Table3 EU LC GHG,kg CO2e/kWh,0.877030250684837,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2021
electricity_pt_1990_lc,PT,Portugal,1990,CoM Table3 EU LC GHG,kg CO2e/kWh,0.749350441669989,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1990
electricity_pt_1991_lc,PT,Portugal,1991,CoM Table3 EU LC GHG,kg CO2e/kWh,0.752950342399926,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1991
electricity_pt_1992_lc,PT,Portugal,1992,CoM Table3 EU LC GHG,kg CO2e/kWh,0.897789685601322,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1992
electricity_pt_1993_lc,PT,Portugal,1993,CoM Table3 EU LC GHG,kg CO2e/kWh,0.781714542802443,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1993
electricity_pt_1994_lc,PT,Portugal,1994,CoM Table3 EU LC GHG,kg CO2e/kWh,0.709548741632264,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1994
electricity_pt_1995_lc,PT,Portugal,1995,CoM Table3 EU LC GHG,kg CO2e/kWh,0.808327969139063,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1995
electricity_pt_1996_lc,PT,Portugal,1996,CoM Table3 EU LC GHG,kg CO2e/kWh,0.597352991610889,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1996
electricity_pt_1997_lc,PT,Portugal,1997,CoM Table3 EU LC GHG,kg CO2e/kWh,0.639999521326259,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1997
electricity_pt_1998_lc,PT,Portugal,1998,CoM Table3 EU LC GHG,kg CO2e/kWh,0.645413468217243,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1998
electricity_pt_1999_lc,PT,Portugal,1999,CoM Table3 EU LC GHG,kg CO2e/kWh,0.760672255301659,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1999
electricity_pt_2000_lc,PT,Portugal,2000,CoM Table3 EU LC GHG,kg CO2e/kWh,0.672149656792148,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2000
